course_id,course_title,url,price,num_subscribers,num_reviews,num_lectures,level,Rating,content_duration,published_timestamp,subject,date,free_or_paid,free_beginner_courses,revenue
490392,Getting Started with Illustrator CC,https://www.udemy.com/getting-started-with-illustrator-cc2/,$100.00,92,10,57,Beginner Level,0.98,5.5,2015-05-01T21:29:51Z,Graphic Design,2015-05-01,paid,Not free beginner,"$9,200.00"
311846,How to Create Vector Characters in Illustrator or Photoshop,https://www.udemy.com/how-to-create-vector-characters-in-illustrator-or-photoshop/,$25.00,92,3,15,Beginner Level,0.98,3.5,2014-10-02T17:40:19Z,Graphic Design,2014-10-02,paid,Not free beginner,"$2,300.00"
645202,The Total Beginner's Guitar Course,https://www.udemy.com/total-beginner-guitar-lessons/,$0.00,9193,357,17,Intermediate Level,0.18,1.5,2016-03-24T15:04:30Z,Musical Instruments,2016-03-24,free,Not free beginner,$0.00
380668,All-in-One Premium Design Course - Scratch to Pro+ Edition,https://www.udemy.com/worldclass-graphic-design/,$200.00,919,57,56,All Levels,0.23,5.5,2015-02-20T00:15:41Z,Graphic Design,2015-02-20,paid,Not free beginner,"$183,800.00"
584522,Voiceover Audio Secrets - Your Way to Top Audio Quality,https://www.udemy.com/professional-audio-recording-processing-for-course-creation/,$195.00,918,8,39,All Levels,0.89,2.5,2015-11-11T18:11:55Z,Web Development,2015-11-11,paid,Not free beginner,"$179,010.00"
362530,Public Speaking: You Can Give Great Financial Presentations,https://www.udemy.com/how-to-give-financial-presentations/,$20.00,916,6,23,Intermediate Level,0.88,6.5,2014-12-11T06:00:27Z,Business Finance,2014-12-11,paid,Not free beginner,"$18,320.00"
769270,Beginner Step by Step Keharwa Theka Tabla Course,https://www.udemy.com/step-by-step-keharwa-theka-tabla-course-3-bonus-fillers/,$20.00,916,26,16,All Levels,0.4,0.6666666667,2016-02-22T17:09:58Z,Musical Instruments,2016-02-22,paid,Not free beginner,"$18,320.00"
1171720,Learn to Create Deliverable Brand Identity Package,https://www.udemy.com/learn-to-create-deliverable-brand-identity-package/,$20.00,915,5,15,Beginner Level,0.86,1,2017-04-13T00:51:27Z,Graphic Design,2017-04-13,paid,Not free beginner,"$18,300.00"
947098,Understanding TypeScript,https://www.udemy.com/understanding-typescript/,$110.00,9132,1560,137,All Levels,0.18,7,2016-09-12T17:33:38Z,Web Development,2016-09-12,paid,Not free beginner,"$1,004,520.00"
808506,Candlestick Analysis For Professional Traders,https://www.udemy.com/testing-candlesticks/,$95.00,913,117,48,Beginner Level,0.88,2,2016-05-18T16:04:14Z,Business Finance,2016-05-18,paid,Not free beginner,"$86,735.00"
1030976,The Complete Financial Statement Analysis Course,https://www.udemy.com/the-complete-financial-statement-analysis-course/,$150.00,912,12,37,All Levels,0.88,3,2017-01-11T02:52:19Z,Business Finance,2017-01-11,paid,Not free beginner,"$136,800.00"
507486,Technical Analysis 101: Secrets of Trading Revealed,https://www.udemy.com/secrets-of-stock-market-trading-revealed/,$150.00,912,27,81,All Levels,0.11,2.5,2015-07-16T22:29:32Z,Business Finance,2015-07-16,paid,Not free beginner,"$136,800.00"
984072,"Build Modern Websites Quick With HTML,CSS and Bootstrap",https://www.udemy.com/build-modern-websites-quick-with-htmlcss-and-bootstrap/,$20.00,912,17,48,All Levels,0.89,4.5,2016-10-18T15:48:43Z,Web Development,2016-10-18,paid,Not free beginner,"$18,240.00"
552594,Create Complete Web Applications easily with APEX 5,https://www.udemy.com/create-web-apps-with-apex-5/,$30.00,912,128,81,Beginner Level,0.89,7,2015-07-14T20:30:11Z,Web Development,2015-07-14,paid,Not free beginner,"$27,360.00"
295843,Introduction to Laravel 4,https://www.udemy.com/introduction-to-laravel-4/,$0.00,9110,411,22,All Levels,0.73,2.5,2014-09-12T22:52:21Z,Web Development,2014-09-12,free,Not free beginner,$0.00
521234,Accounting Books of Accounts (College Level),https://www.udemy.com/books-of-accounts/,$20.00,911,2,18,Intermediate Level,0.98,1.5,2015-06-05T19:01:45Z,Business Finance,2015-06-05,paid,Not free beginner,"$18,220.00"
318638,Projects In JavaScript & JQuery,https://www.udemy.com/projects-in-javascript-jquery/,$60.00,9109,620,50,All Levels,0.28,9,2014-10-16T09:56:39Z,Web Development,2014-10-16,paid,Not free beginner,"$546,540.00"
246154,Web Design for Beginners: Real World Coding in HTML & CSS,https://www.udemy.com/web-design-for-beginners-real-world-coding-in-html-css/,$100.00,9103,1724,58,Beginner Level,0.23,9,2014-09-22T23:58:31Z,Web Development,2014-09-22,paid,Not free beginner,"$910,300.00"
615204,Professional Bookkeeping & Accounting 2 - Bank Daybook,https://www.udemy.com/professional-bookkeeping-accounting-2-petty-cash-bank/,$35.00,91,6,36,Beginner Level,0.96,2,2015-11-01T18:29:15Z,Business Finance,2015-11-01,paid,Not free beginner,"$3,185.00"
581598,Commodity Futures Day Trading Strategies,https://www.udemy.com/futures-day-trade-course/,$95.00,91,5,28,All Levels,0.96,5,2015-08-28T23:47:29Z,Business Finance,2015-08-28,paid,Not free beginner,"$8,645.00"
116924,Gana en la Bolsa con Análisis Técnico,https://www.udemy.com/curso-basico-de-interpretacion-de-la-bolsa-mediante-graficos/,$25.00,91,11,35,Beginner Level,0.96,8.5,2014-01-29T09:35:29Z,Business Finance,2014-01-29,paid,Not free beginner,"$2,275.00"
863998,株式投資で本当のファンダメンタル分析ができるようになる,https://www.udemy.com/jun-sakai-trading-course3/,$20.00,91,7,30,All Levels,0.96,2,2016-06-21T17:59:58Z,Business Finance,2016-06-21,paid,Not free beginner,"$1,820.00"
63712,create 9 professional logo design full version,https://www.udemy.com/create-9-professional-logo-design-full-version-beginner/,$35.00,91,3,34,All Levels,0.98,2,2013-07-23T10:40:16Z,Graphic Design,2013-07-23,paid,Not free beginner,"$3,185.00"
408118,Marvelous Logo Design,https://www.udemy.com/marvelous-logo-design/,$20.00,91,5,13,All Levels,0.98,1.5,2015-01-30T03:53:23Z,Graphic Design,2015-01-30,paid,Not free beginner,"$1,820.00"
1093760,"Photoshop From Scratch to Logos, Digital Drawing & Projects",https://www.udemy.com/photoshop-from-scratch-to-logos-digital-drawing-projects/,$20.00,91,10,21,Beginner Level,0.98,1.5,2017-05-12T17:56:59Z,Graphic Design,2017-05-12,paid,Not free beginner,"$1,820.00"
1179104,Learning Path: React: Make Stunning React Websites,https://www.udemy.com/learning-path-react-make-stunning-react-websites/,$200.00,91,5,53,Beginner Level,0.55,6.5,2017-04-18T16:49:41Z,Web Development,2017-04-18,paid,Not free beginner,"$18,200.00"
1251786,Redux in Angular (2 and 4+),https://www.udemy.com/redux-in-angular/,$70.00,909,16,13,Intermediate Level,0.89,1.5,2017-06-23T00:54:11Z,Web Development,2017-06-23,paid,Not free beginner,"$63,630.00"
1073793,Start Writing JavaScript Today - Beginner JavaScript Course,https://www.udemy.com/start-writing-javascript-today/,$100.00,9067,41,27,All Levels,0.89,3,2017-03-08T22:34:43Z,Web Development,2017-03-08,paid,Not free beginner,"$906,700.00"
752432,How to Create a Website Without Coding - WordPress 2016,https://www.udemy.com/how-to-create-a-website-wordpress-2016/,$195.00,9056,96,31,All Levels,0.92,1.5,2016-02-04T22:22:22Z,Web Development,2016-02-04,paid,Not free beginner,"$1,765,920.00"
967424,XML DTD :basics for beginners,https://www.udemy.com/xml-dtd-basics-for-beginners/,$35.00,903,3,7,All Levels,0.24,0.55,2016-09-26T16:52:50Z,Web Development,2016-09-26,paid,Not free beginner,"$31,605.00"
566910,How to Launch Your Own Website Builder Service,https://www.udemy.com/how-to-launch-your-own-website-builder-service/,$20.00,9028,87,12,All Levels,0.78,1.5,2015-07-28T20:20:59Z,Web Development,2015-07-28,paid,Not free beginner,"$180,560.00"
252396,How to Pick The Right Penny Stocks To Invest In 2017,https://www.udemy.com/how-to-make-5000month-trading-penny-stocks/,$150.00,9015,65,23,All Levels,0.81,2.5,2014-07-01T20:04:27Z,Business Finance,2014-07-01,paid,Not free beginner,"$1,352,250.00"
297602,Using MODX CMS to Build Websites: A Beginner's Guide,https://www.udemy.com/using-modx-cms-to-build-websites-a-beginners-guide/,$45.00,901,36,20,All Levels,0.21,2,2014-09-28T19:51:11Z,Web Development,2014-09-28,paid,Not free beginner,"$40,545.00"
905850,The Complete front end web developer Bootcamp - 14 projects,https://www.udemy.com/complete-front-end-web-developer-bootcamp/,$200.00,900,129,126,All Levels,0.46,18.5,2016-08-12T00:30:51Z,Web Development,2016-08-12,paid,Not free beginner,"$180,000.00"
1051430,Intermediate Accounting 1: Easy. Fast. Simple!,https://www.udemy.com/intermediateaccounting/,$200.00,90,12,35,Intermediate Level,0.96,2.5,2016-12-29T17:21:35Z,Business Finance,2016-12-29,paid,Not free beginner,"$18,000.00"
974954,Numeracy skills in business and everyday life:Think and Deal,https://www.udemy.com/numeracy-skills-in-business-and-everyday-life-think-and-deal/,$20.00,90,4,15,Beginner Level,0.8,0.6333333333,2016-10-11T19:36:43Z,Business Finance,2016-10-11,paid,Not free beginner,"$1,800.00"
471352,"Euphonium Solos: Learn to Perform Three Fun, Unique Pieces!",https://www.udemy.com/intermediate-euphonium-solos/,$50.00,90,2,61,All Levels,0.18,2.5,2015-04-16T16:55:20Z,Musical Instruments,2015-04-16,paid,Not free beginner,"$4,500.00"
1036456,Basics of Private Equity,https://www.udemy.com/basics-of-private-equity/,$60.00,9,2,6,Beginner Level,0.88,0.6666666667,2017-05-09T22:19:30Z,Business Finance,2017-05-09,paid,Not free beginner,$540.00
101038,Bitesize Bookkeeping for busy people,https://www.udemy.com/bitesize-bookkeeping-for-busy-people/,$20.00,9,0,13,Beginner Level,0.88,1.5,2015-03-29T18:18:33Z,Business Finance,2015-03-29,paid,Not free beginner,$180.00
1136912,Financial Accounting - The Ultimate Beginner Course,https://www.udemy.com/financial-accounting-the-ultimate-beginner-course/,$100.00,9,2,101,Beginner Level,0.88,10,2017-04-06T00:39:12Z,Business Finance,2017-04-06,paid,Not free beginner,$900.00
1263966,Advanced Technical Analysis PART1!,https://www.udemy.com/advanced-technical-analysis-part1/,$100.00,9,1,19,Beginner Level,0.88,3,2017-06-27T22:00:27Z,Business Finance,2017-06-27,paid,Not free beginner,$900.00
805630,Forex/Opciones Binarias para Principiantes,https://www.udemy.com/forexopciones-binarias-para-principiantes/,$25.00,9,5,9,Beginner Level,0.88,2,2016-04-01T21:22:52Z,Business Finance,2016-04-01,paid,Not free beginner,$225.00
953432,Easy Finance For Startups,https://www.udemy.com/easy-finance-for-startups/,$50.00,9,4,6,All Levels,0.88,0.6666666667,2016-10-16T21:15:15Z,Business Finance,2016-10-16,paid,Not free beginner,$450.00
821108,المحاسبة للإداريين و غير المحاسبين,https://www.udemy.com/accounting-for-non-accountants-trendcast/,$20.00,9,3,17,Intermediate Level,0.88,0.7166666667,2016-04-23T22:57:42Z,Business Finance,2016-04-23,paid,Not free beginner,$180.00
811534,The Visual Learning Basic Accounting Course,https://www.udemy.com/the-visual-learning-basic-accounting-course/,$20.00,9,0,6,All Levels,0.88,1,2016-05-03T21:14:25Z,Business Finance,2016-05-03,paid,Not free beginner,$180.00
737182,Estrategias de Inversión aplicadas al mundo del trading,https://www.udemy.com/estrategias-de-inversion/,$20.00,9,2,25,Beginner Level,0.88,3,2016-05-26T21:11:53Z,Business Finance,2016-05-26,paid,Not free beginner,$180.00
93850,Financial Modeling - Facebook Case Study,https://www.udemy.com/financial-modeling-facebook-case-study_in_excel/,$25.00,9,3,13,Beginner Level,0.88,1.5,2013-10-02T05:31:08Z,Business Finance,2013-10-02,paid,Not free beginner,$225.00
217540,Aprende a tocar el bajo eléctrico,https://www.udemy.com/aprende-a-tocar-el-bajo-electrico/,$50.00,9,0,33,All Levels,0.76,3.5,2014-05-16T17:29:37Z,Musical Instruments,2014-05-16,paid,Not free beginner,$450.00
839030,Bluegrass Guitar Essentials: Webisodes 11 & 12,https://www.udemy.com/bluegrass-guitar-essentials-webisodes-11-12/,$30.00,9,1,24,All Levels,0.18,2,2016-10-22T00:02:49Z,Musical Instruments,2016-10-22,paid,Not free beginner,$270.00
839026,Bluegrass Guitar Essentials: Webisodes 7 & 8,https://www.udemy.com/bluegrass-guitar-essentials-webisodes-7-8/,$30.00,9,0,10,Beginner Level,0.81,2,2016-05-05T19:36:14Z,Musical Instruments,2016-05-05,paid,Not free beginner,$270.00
796188,Step by Step Classical Guitar Course,https://www.udemy.com/step-by-step-classical-guitar-course/,$100.00,9,1,45,Beginner Level,0.2,4.5,2016-12-08T16:10:06Z,Musical Instruments,2016-12-08,paid,Not free beginner,$900.00
1198302,Traditional-Style Electric Blues Guitar For Beginners,https://www.udemy.com/traditional-style-electric-blues-guitar-for-beginners/,$25.00,9,2,36,Beginner Level,0.34,3,2017-06-22T21:08:35Z,Musical Instruments,2017-06-22,paid,Not free beginner,$225.00
406054,Photoshop: Real World Learning,https://www.udemy.com/photoshop-practical-training/,$20.00,9,0,56,All Levels,0.94,5,2015-01-29T01:45:52Z,Graphic Design,2015-01-29,paid,Not free beginner,$180.00
585174,Adobe Illustrator Fast Track,https://www.udemy.com/adobe-illustrator-fast-track/,$40.00,9,0,23,Beginner Level,0.94,2.5,2015-08-18T18:05:55Z,Graphic Design,2015-08-18,paid,Not free beginner,$360.00
1143032,Silhouettes that Sells,https://www.udemy.com/silhouettes-that-sells/,$25.00,9,1,13,All Levels,0.94,1,2017-03-23T21:08:59Z,Graphic Design,2017-03-23,paid,Not free beginner,$225.00
418732,Hedge Fund Trading System,https://www.udemy.com/hedge-fund-trading-system/,$0.00,8985,584,12,Expert Level,0.81,1,2015-03-06T01:11:18Z,Business Finance,2015-03-06,free,Not free beginner,$0.00
1253224,Pentatonic Scale Crash Course for Bass Guitar,https://www.udemy.com/pentatonic-scale-crash-course-for-bass-guitar/,$0.00,898,6,24,Beginner Level,0.4,1,2017-06-15T18:35:07Z,Musical Instruments,2017-06-15,free,Free beginner,$0.00
221920,A Beginner's Guide to the Meteor JavaScript Framework,https://www.udemy.com/meteorjs/,$50.00,898,132,40,All Levels,0.6,2,2014-09-27T02:27:57Z,Web Development,2014-09-27,paid,Not free beginner,"$44,900.00"
830994,Non Directional Weekly Options Trading System - ETF & Emini,https://www.udemy.com/etf-stock-options-non-directional-weekly-trading-system/,$200.00,897,22,21,All Levels,0.66,2,2016-05-24T15:43:06Z,Business Finance,2016-05-24,paid,Not free beginner,"$179,400.00"
997750,ASP NET CORE - ANGULAR 2 E-Commerce App,https://www.udemy.com/build-a-full-e-commerce-app-in-aspnet-core-mvc-6/,$200.00,897,129,171,All Levels,0.74,13,2017-01-13T17:06:35Z,Web Development,2017-01-13,paid,Not free beginner,"$179,400.00"
778226,Building HTML5 Canvas projects from scratch,https://www.udemy.com/building-html5-canvas-projects-from-scratch/,$100.00,8968,35,25,Beginner Level,0.78,2,2016-03-03T20:36:35Z,Web Development,2016-03-03,paid,Not free beginner,"$896,800.00"
1039062,Webpack 2: The Complete Developer's Guide,https://www.udemy.com/webpack-2-the-complete-developers-guide/,$75.00,8964,1893,56,Beginner Level,0.58,5.5,2017-01-03T20:09:17Z,Web Development,2017-01-03,paid,Not free beginner,"$672,300.00"
998580,Mobile App Design: From Beginner to Intermediate,https://www.udemy.com/mobile-app-design-from-beginner-to-intermediate/,$140.00,896,21,108,Beginner Level,0.12,10,2017-02-20T17:42:07Z,Graphic Design,2017-02-20,paid,Not free beginner,"$125,440.00"
260066,Banking Credit Analysis Process (for Bankers),https://www.udemy.com/credit-analysis-process/,$180.00,894,62,241,Intermediate Level,0.59,17.5,2014-07-12T11:00:16Z,Business Finance,2014-07-12,paid,Not free beginner,"$160,920.00"
326326,SharePoint 2013 Development using C# - Part I,https://www.udemy.com/sharepoint2013development/,$50.00,891,101,119,Beginner Level,0.76,8.5,2014-11-06T13:59:44Z,Web Development,2014-11-06,paid,Not free beginner,"$44,550.00"
28556,Discover How to Draw and paint Comics,https://www.udemy.com/learn-to-draw-and-paint/,$65.00,8901,424,85,Beginner Level,0.61,62,2012-11-21T22:03:54Z,Graphic Design,2012-11-21,paid,Not free beginner,"$578,565.00"
742142,Learn the Forex Naked Price Action Pogo Trade,https://www.udemy.com/learn-the-forex-naked-price-action-pogo-trade/,$60.00,89,4,10,All Levels,0.88,1,2016-02-10T16:52:50Z,Business Finance,2016-02-10,paid,Not free beginner,"$5,340.00"
1167536,Learn to Trade Forex - from Beginner to Professional,https://www.udemy.com/learn-to-trade-forex-from-only-10-minutes-a-day/,$195.00,89,7,64,All Levels,0.95,12.5,2017-04-06T16:59:36Z,Business Finance,2017-04-06,paid,Not free beginner,"$17,355.00"
900472,How To Earn Some Bitcoin Every Time You Use A Search Engine,https://www.udemy.com/getting-paid-to-search-the-web/,$20.00,89,23,10,Expert Level,0.37,1,2016-07-09T20:50:29Z,Business Finance,2016-07-09,paid,Not free beginner,"$1,780.00"
807494,Learn the Violin - Bowing Techniques,https://www.udemy.com/learn-the-violin-bowing-techniques/,$80.00,89,6,12,Expert Level,0.96,0.6666666667,2016-06-26T23:42:59Z,Musical Instruments,2016-06-26,paid,Not free beginner,"$7,120.00"
1037868,Digital Pianist Course-Learn Piano & Keyboard Fast & Easy,https://www.udemy.com/digital-pianist-course-learn-piano-keyboard-fast-easy/,$150.00,89,7,35,All Levels,0.67,3,2016-12-26T15:21:25Z,Musical Instruments,2016-12-26,paid,Not free beginner,"$13,350.00"
970462,Ukelele exprés: aprende a tocar en menos de un mes,https://www.udemy.com/ukelele-expres-gratis/,$0.00,888,64,25,Beginner Level,0.4,1.5,2016-10-17T19:14:29Z,Musical Instruments,2016-10-17,free,Free beginner,$0.00
403078,Percussive Fingerstyle Guitar,https://www.udemy.com/percussive-fingerstyle-course/,$50.00,886,43,74,Intermediate Level,0.57,1.5,2015-02-02T18:04:46Z,Musical Instruments,2015-02-02,paid,Not free beginner,"$44,300.00"
200598,"LEARN HARMONICA, amaze your friends and have fun - it's easy",https://www.udemy.com/benhewlettharmonicatuitionultimate-harmonica-course/,$200.00,8857,718,131,Beginner Level,0.43,15.5,2014-04-27T16:25:44Z,Musical Instruments,2014-04-27,paid,Not free beginner,"$1,771,400.00"
386922,Seeing the Big Picture: Understanding Financial Statements,https://www.udemy.com/seeing-the-big-picture-financial-statements-made-easy/,$50.00,885,69,14,Beginner Level,0.59,0.7166666667,2015-01-07T21:40:43Z,Business Finance,2015-01-07,paid,Not free beginner,"$44,250.00"
883828,T-Shirt Design Workshop 02: Mixed Media Design,https://www.udemy.com/t-shirt-design-workshop-part-2/,$25.00,885,176,29,Beginner Level,0.4,2.5,2016-06-27T00:03:29Z,Graphic Design,2016-06-27,paid,Not free beginner,"$22,125.00"
